"20210710003400",96.50486,24.30553,284.9396,370.031,13.32396,167.9592,14.75829,9.531876,67.57045,100.9134,1.552763,0.3111108,-1.144833,-0.1769817,0.7202675,0.06177342,-0.01302815,1.88,344
"20210710003420",96.39166,24.28821,285.0223,369.9742,13.3286,167.8935,14.7713,9.64415,68.20622,100.9174,1.550942,0.310889,-1.144147,-0.1781979,0.7199857,0.06182787,-0.01685166,2.31,348
"20210710003440",96.34686,24.27631,285.1056,369.9672,13.33122,167.7584,14.74327,9.644848,67.82298,100.9162,1.550221,0.3107367,-1.143328,-0.178511,0.7194062,0.06171055,-0.01482177,2.32,349
"20210710003500",96.31564,24.291,285.2014,369.9819,13.33686,167.652,14.77577,9.651497,67.17497,100.9157,1.549719,0.3109248,-1.142553,-0.1787416,0.7189504,0.06184658,-0.01690221,2.73,342
"20210710003520",96.26848,24.29372,284.8121,370.0367,13.34311,167.6195,14.71722,9.63567,66.84489,100.9176,1.54896,0.3109596,-1.147544,-0.1784216,0.7188109,0.06160152,-0.0157764,2.57,345
"20210710003540",96.04611,24.22882,284.8066,370.0346,13.3413,167.1482,14.7155,9.615406,66.51746,100.9179,1.545382,0.310129,-1.147495,-0.1783096,0.7167897,0.06159434,-0.01563692,2.16,335
"20210710003600",95.91294,24.17637,284.7692,370.0742,13.34311,167.1365,14.72809,9.59621,65.74907,100.9192,1.543239,0.3094575,-1.148051,-0.1778613,0.7167397,0.06164703,-0.01550508,2.34,343
"20210710003620",95.61142,24.05721,284.665,370.0259,13.33787,166.7748,14.72055,9.594726,65.48132,100.9243,1.538388,0.3079322,-1.148951,-0.1781639,0.7151882,0.06161547,-0.01549459,2.08,330
"20210710003640",95.42636,23.92787,284.4868,370.027,13.33122,166.6947,14.67759,9.654396,66.10528,100.9253,1.53541,0.3062768,-1.150636,-0.1776185,0.714845,0.06143566,-0.01488733,1.75,317
"20210710003700",95.32801,23.90937,284.4305,369.951,13.31791,166.5782,14.69658,9.614452,66.519,100.9226,1.533828,0.3060399,-1.150463,-0.1776928,0.7143453,0.06151514,-0.0135951,1.61,309
"20210710003720",95.13982,23.84002,284.4353,369.8389,13.30199,166.5069,14.69893,9.636219,67.15685,100.9237,1.5308,0.3051523,-1.149405,-0.1781013,0.7140394,0.06152496,-0.01577997,1.69,312
"20210710003740",94.84397,23.77588,284.6346,369.7691,13.27941,166.1016,14.69586,9.55452,67.49631,100.9241,1.52604,0.3043312,-1.14563,-0.177346,0.7123016,0.06151212,-0.0142014,1.85,328
"20210710003800",94.71788,23.68851,284.6072,369.7381,13.25945,165.8896,14.74044,9.551609,67.8089,100.9248,1.524011,0.3032129,-1.144698,-0.1762198,0.7113922,0.0616987,-0.01519871,1.36,324
"20210710003820",94.59886,23.66075,284.8347,369.7933,13.23909,165.8876,14.68137,9.507485,67.39948,100.9271,1.522096,0.3028575,-1.14073,-0.1737747,0.7113837,0.06145145,-0.01286078,2.24,331
"20210710003840",94.61974,23.63015,285.0987,369.8657,13.22821,165.7583,14.70985,9.482765,66.7795,100.9314,1.522432,0.302466,-1.136927,-0.1718272,0.7108292,0.06157068,-0.01269054,2.74,326
"20210710003900",94.71233,23.6768,284.9818,369.9757,13.22619,165.7119,14.73571,9.458309,66.29849,100.9316,1.523921,0.3030631,-1.138181,-0.1700221,0.7106303,0.0616789,-0.01048899,2.43,322
"20210710003920",94.75077,23.74823,284.396,369.8914,13.21833,165.5697,14.68732,9.525452,66.21574,100.9334,1.52454,0.3039773,-1.144603,-0.1706558,0.7100204,0.06147635,-0.01298404,2.11,287
"20210710003940",94.59204,23.7132,284.6117,370.0762,13.21289,165.327,14.66902,9.562698,66.55944,100.935,1.521986,0.303529,-1.141714,-0.167462,0.7089799,0.06139979,-0.0081532,2.25,293
"20210710004000",94.69474,23.82761,284.5746,370.2649,13.22922,165.067,14.73161,9.535774,64.34192,100.936,1.523638,0.3049934,-1.14318,-0.1659432,0.7078648,0.06166173,-0.01000261,1.76,289
"20210710004020",94.7634,23.87357,284.5425,370.2391,13.24091,164.97,14.66164,9.630226,64.01042,100.9372,1.524743,0.3055817,-1.144294,-0.1672575,0.7074486,0.06136889,-0.01065111,2.26,276
"20210710004040",94.83692,23.95767,284.5594,370.2836,13.25623,164.7639,14.62479,9.67181,61.54732,100.939,1.525926,0.3066582,-1.145058,-0.1678129,0.706565,0.06121466,-0.0109365,2.18,276
"20210710004100",94.80033,23.94222,284.4886,370.1364,13.27115,164.5657,14.66802,9.716969,60.64868,100.9377,1.525338,0.3064604,-1.146833,-0.1711996,0.705715,0.06139558,-0.01429963,2.22,277
"20210710004120",94.61502,23.86976,284.2331,369.9222,13.28102,164.5391,14.65577,9.754951,60.77759,100.9384,1.522356,0.3055329,-1.150473,-0.1751882,0.705601,0.06134432,-0.01048899,1.95,280
"20210710004140",94.37454,23.74054,284.0513,369.847,13.28385,164.2518,14.61538,9.778198,61.2971,100.9398,1.518487,0.3038789,-1.152797,-0.1765343,0.704369,0.06117523,-0.01573753,2.87,271
"20210710004200",94.23265,23.62487,283.801,369.8165,13.28747,164.2956,14.6349,9.720013,60.37756,100.9395,1.516203,0.3023983,-1.155981,-0.1772793,0.7045569,0.06125694,-0.01228499,2.61,274
