TIMESTAMP,P_1_1_1,BATTERI
2024-11-04 03:07:00,0.0,12.60379
2024-11-04 03:08:00,0.0,12.60409
2024-11-04 03:09:00,0.0,12.60372
2024-11-04 03:10:00,0.0,12.60385
2024-11-04 03:11:00,0.0,12.60162
2024-11-04 03:12:00,0.0,12.60411
2024-11-04 03:13:00,0.0,12.60186
2024-11-04 03:14:00,0.0,12.60442
2024-11-04 03:15:00,0.0,12.58806
2024-11-04 03:16:00,0.0,12.60395
2024-11-04 03:17:00,0.0,12.58809
2024-11-04 03:18:00,0.0,12.60412
2024-11-04 03:19:00,0.0,12.58888
2024-11-04 03:20:00,0.0,12.60471
2024-11-04 03:21:00,0.0,12.60396
2024-11-04 03:22:00,0.0,12.6046
2024-11-04 03:23:00,0.0,12.60487
2024-11-04 03:24:00,0.0,12.60496
2024-11-04 03:25:00,0.0,12.6051
2024-11-04 03:26:00,0.0,12.60511
2024-11-04 03:27:00,0.0,12.60541
2024-11-04 03:28:00,0.0,12.58877
2024-11-04 03:29:00,0.0,12.60503
2024-11-04 03:30:00,0.0,12.58922
2024-11-04 03:31:00,0.0,12.60579
2024-11-04 03:32:00,0.0,12.58875
2024-11-04 03:33:00,0.0,12.6053
2024-11-04 03:34:00,0.0,12.60524
2024-11-04 03:35:00,0.0,12.60533
2024-11-04 03:36:00,0.0,12.60539
2024-11-04 03:37:00,0.0,12.6055
2024-11-04 03:38:00,0.0,12.60583
2024-11-04 03:39:00,0.0,12.60569
2024-11-04 03:40:00,0.0,12.60562
2024-11-04 03:41:00,0.0,12.60566
2024-11-04 03:42:00,0.0,12.60578
2024-11-04 03:43:00,0.0,12.60577
2024-11-04 03:44:00,0.0,12.60595
2024-11-04 03:45:00,0.0,12.6058
2024-11-04 03:46:00,0.0,12.58958
2024-11-04 03:47:00,0.0,12.60568
2024-11-04 03:48:00,0.0,12.60588
2024-11-04 03:49:00,0.0,12.60576
2024-11-04 03:50:00,0.0,12.60626
2024-11-04 03:51:00,0.0,12.60608
2024-11-04 03:52:00,0.0,12.60566
2024-11-04 03:53:00,0.0,12.60585
2024-11-04 03:54:00,0.0,12.60584
2024-11-04 03:55:00,0.0,12.60596
2024-11-04 03:56:00,0.0,12.60596
2024-11-04 03:57:00,0.0,12.60627
2024-11-04 03:58:00,0.0,12.60604
2024-11-04 03:59:00,0.0,12.60605
2024-11-04 04:00:00,0.0,12.60587
2024-11-04 04:01:00,0.0,12.60608
2024-11-04 04:02:00,0.0,12.60617
2024-11-04 04:03:00,0.0,12.60626
2024-11-04 04:04:00,0.0,12.60551
2024-11-04 04:05:00,0.0,12.60566
2024-11-04 04:06:00,0.0,12.60606
2024-11-04 04:07:00,0.0,12.60619
2024-11-04 04:08:00,0.0,12.60619
2024-11-04 04:09:00,0.0,12.60631
2024-11-04 04:10:00,0.0,12.58944
2024-11-04 04:11:00,0.0,12.60622
2024-11-04 04:12:00,0.0,12.6068
2024-11-04 04:13:00,0.0,12.60678
2024-11-04 04:14:00,0.0,12.60565
2024-11-04 04:15:00,0.0,12.60686
2024-11-04 04:16:00,0.0,12.60682
2024-11-04 04:17:00,0.0,12.59025
2024-11-04 04:18:00,0.0,12.60675
2024-11-04 04:19:00,0.0,12.60703
2024-11-04 04:20:00,0.0,12.607
2024-11-04 04:21:00,0.0,12.60722
2024-11-04 04:22:00,0.0,12.60731
2024-11-04 04:23:00,0.0,12.60708
2024-11-04 04:24:00,0.0,12.60678
2024-11-04 04:25:00,0.0,12.5909
2024-11-04 04:26:00,0.0,12.60715
2024-11-04 04:27:00,0.0,12.59103
2024-11-04 04:28:00,0.0,12.6074
2024-11-04 04:29:00,0.0,12.60626
2024-11-04 04:30:00,0.0,12.60699
2024-11-04 04:31:00,0.0,12.60714
2024-11-04 04:32:00,0.0,12.60699
2024-11-04 04:33:00,0.0,12.60751
2024-11-04 04:34:00,0.0,12.60728
2024-11-04 04:35:00,0.0,12.60697
2024-11-04 04:36:00,0.0,12.60722
2024-11-04 04:37:00,0.0,12.60716
2024-11-04 04:38:00,0.0,12.60733
2024-11-04 04:39:00,0.0,12.60725
2024-11-04 04:40:00,0.0,12.60737
2024-11-04 04:41:00,0.0,12.59123
2024-11-04 04:42:00,0.0,12.60703
2024-11-04 04:43:00,0.0,12.60733
2024-11-04 04:44:00,0.0,12.60748
2024-11-04 04:45:00,0.0,12.60734
2024-11-04 04:46:00,0.0,12.60751
2024-11-04 04:47:00,0.0,12.5909
2024-11-04 04:48:00,0.0,12.60638
2024-11-04 04:49:00,0.0,12.60723
2024-11-04 04:50:00,0.0,12.60753
2024-11-04 04:51:00,0.0,12.60794
2024-11-04 04:52:00,0.0,12.60758
2024-11-04 04:53:00,0.0,12.57514
2024-11-04 04:54:00,0.0,12.60719
2024-11-04 04:55:00,0.0,12.60744
2024-11-04 04:56:00,0.0,12.6076
2024-11-04 04:57:00,0.0,12.60771
2024-11-04 04:58:00,0.0,12.60787
2024-11-04 04:59:00,0.0,12.60773
2024-11-04 05:00:00,0.0,12.60779
2024-11-04 05:01:00,0.0,12.60789
2024-11-04 05:02:00,0.0,12.60828
2024-11-04 05:03:00,0.0,12.60817
2024-11-04 05:04:00,0.0,12.60824
2024-11-04 05:05:00,0.0,12.60832
2024-11-04 05:06:00,0.0,12.60836
2024-11-04 05:07:00,0.0,12.60836
2024-11-04 05:08:00,0.0,12.60853
2024-11-04 05:09:00,0.0,12.60793
2024-11-04 05:10:00,0.0,12.60816
2024-11-04 05:11:00,0.0,12.60849
2024-11-04 05:12:00,0.0,12.59215
2024-11-04 05:13:00,0.0,12.60833
2024-11-04 05:14:00,0.0,12.60849
2024-11-04 05:15:00,0.0,12.60843
2024-11-04 05:16:00,0.0,12.60836
2024-11-04 05:17:00,0.0,12.60861
2024-11-04 05:18:00,0.0,12.60809
2024-11-04 05:19:00,0.0,12.60846
2024-11-04 05:20:00,0.0,12.60885
2024-11-04 05:21:00,0.0,12.60846
2024-11-04 05:22:00,0.0,12.60906
2024-11-04 05:23:00,0.0,12.60881
2024-11-04 05:24:00,0.0,12.60852
2024-11-04 05:25:00,0.0,12.60856
2024-11-04 05:26:00,0.0,12.60895
2024-11-04 05:27:00,0.0,12.60891
2024-11-04 05:28:00,0.0,12.60907
2024-11-04 05:29:00,0.0,12.60904
2024-11-04 05:30:00,0.0,12.60864
2024-11-04 05:31:00,0.0,12.59262
2024-11-04 05:32:00,0.0,12.60868
2024-11-04 05:33:00,0.0,12.59287
2024-11-04 05:34:00,0.0,12.60926
2024-11-04 05:35:00,0.0,12.59347
2024-11-04 05:36:00,0.0,12.609
2024-11-04 05:37:00,0.0,12.60789
2024-11-04 05:38:00,0.0,12.60809
2024-11-04 05:39:00,0.0,12.60909
2024-11-04 05:40:00,0.0,12.60883
2024-11-04 05:41:00,0.0,12.60899
2024-11-04 05:42:00,0.0,12.59257
2024-11-04 05:43:00,0.0,12.60875
2024-11-04 05:44:00,0.0,12.60876
2024-11-04 05:45:00,0.0,12.60911
2024-11-04 05:46:00,0.0,12.6091
2024-11-04 05:47:00,0.0,12.60939
2024-11-04 05:48:00,0.0,12.60916
2024-11-04 05:49:00,0.0,12.60898
2024-11-04 05:50:00,0.0,12.60936
2024-11-04 05:51:00,0.0,12.60901
2024-11-04 05:52:00,0.0,12.60942
2024-11-04 05:53:00,0.0,12.60931
2024-11-04 05:54:00,0.0,12.60883
2024-11-04 05:55:00,0.0,12.60846
2024-11-04 05:56:00,0.0,12.60943
2024-11-04 05:57:00,0.0,12.60911
2024-11-04 05:58:00,0.0,12.60846
2024-11-04 05:59:00,0.0,12.60946
2024-11-04 06:00:00,0.0,12.60956
2024-11-04 06:01:00,0.0,12.60941
2024-11-04 06:02:00,0.0,12.609
2024-11-04 06:03:00,0.0,12.5934
2024-11-04 06:04:00,0.0,12.60932
2024-11-04 06:05:00,0.0,12.59361
2024-11-04 06:06:00,0.0,12.60974
2024-11-04 06:07:00,0.0,12.60943
2024-11-04 06:08:00,0.0,12.60947
2024-11-04 06:09:00,0.0,12.60953
2024-11-04 06:10:00,0.0,12.60975
2024-11-04 06:11:00,0.0,12.60875
2024-11-04 06:12:00,0.0,12.61008
2024-11-04 06:13:00,0.0,12.60954
2024-11-04 06:14:00,0.0,12.61
2024-11-04 06:15:00,0.0,12.60997
2024-11-04 06:16:00,0.0,12.61001
2024-11-04 06:17:00,0.0,12.61029
2024-11-04 06:18:00,0.0,12.61023
2024-11-04 06:19:00,0.0,12.6097
2024-11-04 06:20:00,0.0,12.61022
2024-11-04 06:21:00,0.0,12.61068
2024-11-04 06:22:00,0.0,12.61045
2024-11-04 06:23:00,0.0,12.61052
2024-11-04 06:24:00,0.0,12.61054
2024-11-04 06:25:00,0.0,12.59287
2024-11-04 06:26:00,0.0,12.61032
2024-11-04 06:27:00,0.0,12.61057
2024-11-04 06:28:00,0.0,12.6099
2024-11-04 06:29:00,0.0,12.61072
2024-11-04 06:30:00,0.0,12.61063
2024-11-04 06:31:00,0.0,12.61079
2024-11-04 06:32:00,0.0,12.59359
2024-11-04 06:33:00,0.0,12.61053
2024-11-04 06:34:00,0.0,12.6106
2024-11-04 06:35:00,0.0,12.61065
2024-11-04 06:36:00,0.0,12.61084
2024-11-04 06:37:00,0.0,12.61086
2024-11-04 06:38:00,0.0,12.59457
2024-11-04 06:39:00,0.0,12.61085
2024-11-04 06:40:00,0.0,12.61095
2024-11-04 06:41:00,0.0,12.61092
2024-11-04 06:42:00,0.0,12.61131
2024-11-04 06:43:00,0.0,12.61133
2024-11-04 06:44:00,0.0,12.61116
2024-11-04 06:45:00,0.0,12.61121
2024-11-04 06:46:00,0.0,12.59515
2024-11-04 06:47:00,0.0,12.61158
2024-11-04 06:48:00,0.0,12.5952
2024-11-04 06:49:00,0.0,12.61128
2024-11-04 06:50:00,0.0,12.61104
2024-11-04 06:51:00,0.0,12.61066
2024-11-04 06:52:00,0.0,12.61142
2024-11-04 06:53:00,0.0,12.61131
2024-11-04 06:54:00,0.0,12.61124
2024-11-04 06:55:00,0.0,12.61167
2024-11-04 06:56:00,0.0,12.61125
2024-11-04 06:57:00,0.0,12.61151
2024-11-04 06:58:00,0.0,12.59546
2024-11-04 06:59:00,0.0,12.6118
2024-11-04 07:00:00,0.0,12.59545
2024-11-04 07:01:00,0.0,12.61168
2024-11-04 07:02:00,0.0,12.61122
2024-11-04 07:03:00,0.0,12.61155
2024-11-04 07:04:00,0.0,12.61161
2024-11-04 07:05:00,0.0,12.61182
2024-11-04 07:06:00,0.0,12.61162
2024-11-04 07:07:00,0.0,12.61195
2024-11-04 07:08:00,0.0,12.61122
2024-11-04 07:09:00,0.0,12.61151
2024-11-04 07:10:00,0.0,12.59581
2024-11-04 07:11:00,0.0,12.61206
2024-11-04 07:12:00,0.0,12.59625
2024-11-04 07:13:00,0.0,12.61236
2024-11-04 07:14:00,0.0,12.59542
2024-11-04 07:15:00,0.0,12.61132
2024-11-04 07:16:00,0.0,12.61168
2024-11-04 07:17:00,0.0,12.61205
2024-11-04 07:18:00,0.0,12.61189
2024-11-04 07:19:00,0.0,12.61201
2024-11-04 07:20:00,0.0,12.59601
2024-11-04 07:21:00,0.0,12.61197
2024-11-04 07:22:00,0.0,12.61214
2024-11-04 07:23:00,0.0,12.61216
2024-11-04 07:24:00,0.0,12.61241
2024-11-04 07:25:00,0.0,12.61274
2024-11-04 07:26:00,0.0,12.61258
2024-11-04 07:27:00,0.0,12.61233
2024-11-04 07:28:00,0.0,12.61227
2024-11-04 07:29:00,0.0,12.6103
2024-11-04 07:30:00,0.0,12.61258
2024-11-04 07:31:00,0.0,12.61282
2024-11-04 07:32:00,0.0,12.61276
2024-11-04 07:33:00,0.0,12.61231
2024-11-04 07:34:00,0.0,12.61251
2024-11-04 07:35:00,0.0,12.61272
2024-11-04 07:36:00,0.0,12.61284
2024-11-04 07:37:00,0.0,12.61277
2024-11-04 07:38:00,0.0,12.61298
2024-11-04 07:39:00,0.0,12.61256
2024-11-04 07:40:00,0.0,12.6129
2024-11-04 07:41:00,0.0,12.61273
2024-11-04 07:42:00,0.0,12.61328
2024-11-04 07:43:00,0.0,12.61351
2024-11-04 07:44:00,0.0,12.61347
2024-11-04 07:45:00,0.0,12.61311
2024-11-04 07:46:00,0.0,12.61318
2024-11-04 07:47:00,0.0,12.61294
2024-11-04 07:48:00,0.0,12.61348
2024-11-04 07:49:00,0.0,12.61366
2024-11-04 07:50:00,0.0,12.61374
2024-11-04 07:51:00,0.0,12.61225
2024-11-04 07:52:00,0.0,12.59726
2024-11-04 07:53:00,0.0,12.61392
2024-11-04 07:54:00,0.0,12.61213
2024-11-04 07:55:00,0.0,12.61368
2024-11-04 07:56:00,0.0,12.61395
2024-11-04 07:57:00,0.0,12.58143
2024-11-04 07:58:00,0.0,12.61349
2024-11-04 07:59:00,0.0,12.61372
2024-11-04 08:00:00,0.0,12.61394
2024-11-04 08:01:00,0.0,12.61418
2024-11-04 08:02:00,0.0,12.61431
2024-11-04 08:03:00,0.0,12.61424
2024-11-04 08:04:00,0.0,12.59753
2024-11-04 08:05:00,0.0,12.61397
2024-11-04 08:06:00,0.0,12.59832
2024-11-04 08:07:00,0.0,12.61422
2024-11-04 08:08:00,0.0,12.61206
2024-11-04 08:09:00,0.0,12.61438
2024-11-04 08:10:00,0.0,12.61406
2024-11-04 08:11:00,0.0,12.6138
2024-11-04 08:12:00,0.0,12.61398
2024-11-04 08:13:00,0.0,12.61452
2024-11-04 08:14:00,0.0,12.61415
2024-11-04 08:15:00,0.0,12.61432
2024-11-04 08:16:00,0.0,12.61412
2024-11-04 08:17:00,0.0,12.61452
2024-11-04 08:18:00,0.0,12.61428
2024-11-04 08:19:00,0.0,12.61449
2024-11-04 08:20:00,0.0,12.6146
2024-11-04 08:21:00,0.0,12.61461
2024-11-04 08:22:00,0.0,12.61435
2024-11-04 08:23:00,0.0,12.61441
2024-11-04 08:24:00,0.0,12.61465
2024-11-04 08:25:00,0.0,12.61455
2024-11-04 08:26:00,0.0,12.61415
2024-11-04 08:27:00,0.0,12.61472
2024-11-04 08:28:00,0.0,12.61462
2024-11-04 08:29:00,0.0,12.61453
2024-11-04 08:30:00,0.0,12.61481
2024-11-04 08:31:00,0.0,12.61487
2024-11-04 08:32:00,0.0,12.61502
2024-11-04 08:33:00,0.0,12.61524
2024-11-04 08:34:00,0.0,12.5984
2024-11-04 08:35:00,0.0,12.61492
2024-11-04 08:36:00,0.0,12.61547
2024-11-04 08:37:00,0.0,12.61553
2024-11-04 08:38:00,0.0,12.61564
2024-11-04 08:39:00,0.0,12.61557
2024-11-04 08:40:00,0.0,12.61445
2024-11-04 08:41:00,0.0,12.61545
2024-11-04 08:42:00,0.0,12.61564
2024-11-04 08:43:00,0.0,12.61561
2024-11-04 08:44:00,0.0,12.61555
2024-11-04 08:45:00,0.0,12.61553
2024-11-04 08:46:00,0.0,12.61543
2024-11-04 08:47:00,0.0,12.61496
2024-11-04 08:48:00,0.0,12.61529
2024-11-04 08:49:00,0.0,12.61546
2024-11-04 08:50:00,0.0,12.61553
2024-11-04 08:51:00,0.0,12.61564
2024-11-04 08:52:00,0.0,12.61548
2024-11-04 08:53:00,0.0,12.61553
2024-11-04 08:54:00,0.0,12.61485
2024-11-04 08:55:00,0.0,12.61507
2024-11-04 08:56:00,0.0,12.61535
2024-11-04 08:57:00,0.0,12.61562
2024-11-04 08:58:00,0.0,12.61553
2024-11-04 08:59:00,0.0,12.61535
2024-11-04 09:00:00,0.0,12.61568
2024-11-04 09:01:00,0.0,12.61559
2024-11-04 09:02:00,0.0,12.61558
2024-11-04 09:03:00,0.0,12.61634
2024-11-04 09:04:00,0.0,12.61596
2024-11-04 09:05:00,0.0,12.6158
2024-11-04 09:06:00,0.0,12.61607
2024-11-04 09:07:00,0.0,12.61652
2024-11-04 09:08:00,0.0,12.61608
2024-11-04 09:09:00,0.0,12.61613
2024-11-04 09:10:00,0.0,12.61631
2024-11-04 09:11:00,0.0,12.61593
2024-11-04 09:12:00,0.0,12.61609
2024-11-04 09:13:00,0.0,12.59986
2024-11-04 09:14:00,0.0,12.61618
2024-11-04 09:15:00,0.0,12.59985
2024-11-04 09:16:00,0.0,12.61633
2024-11-04 09:17:00,0.0,12.61579
2024-11-04 09:18:00,0.0,12.61634
2024-11-04 09:19:00,0.0,12.61646
2024-11-04 09:20:00,0.0,12.61664
2024-11-04 09:21:00,0.0,12.61685
2024-11-04 09:22:00,0.0,12.61677
2024-11-04 09:23:00,0.0,12.59986
2024-11-04 09:24:00,0.0,12.61674
2024-11-04 09:25:00,0.0,12.61681
2024-11-04 09:26:00,0.0,12.61697
2024-11-04 09:27:00,0.0,12.61675
2024-11-04 09:28:00,0.0,12.61715
2024-11-04 09:29:00,0.0,12.61686
2024-11-04 09:30:00,0.0,12.6004
2024-11-04 09:31:00,0.0,12.61703
2024-11-04 09:32:00,0.0,12.60069
2024-11-04 09:33:00,0.0,12.6172
2024-11-04 09:34:00,0.0,12.60143
2024-11-04 09:35:00,0.0,12.6174
2024-11-04 09:36:00,0.0,12.61727
2024-11-04 09:37:00,0.0,12.60119
2024-11-04 09:38:00,0.0,12.61743
2024-11-04 09:39:00,0.0,12.6008
2024-11-04 09:40:00,0.0,12.61741
2024-11-04 09:41:00,0.0,12.6017
2024-11-04 09:42:00,0.0,12.61729
2024-11-04 09:43:00,0.0,12.61749
2024-11-04 09:44:00,0.0,12.60142
2024-11-04 09:45:00,0.0,12.61789
2024-11-04 09:46:00,0.0,12.60152
2024-11-04 09:47:00,0.0,12.61667
2024-11-04 09:48:00,0.0,12.6177
2024-11-04 09:49:00,0.0,12.61789
2024-11-04 09:50:00,0.0,12.61786
2024-11-04 09:51:00,0.0,12.61789
2024-11-04 09:52:00,0.0,12.61804
2024-11-04 09:53:00,0.0,12.61817
2024-11-04 09:54:00,0.0,12.61811
2024-11-04 09:55:00,0.0,12.61753
2024-11-04 09:56:00,0.0,12.61761
2024-11-04 09:57:00,0.0,12.61755
2024-11-04 09:58:00,0.0,12.61803
2024-11-04 09:59:00,0.0,12.61788
2024-11-04 10:00:00,0.0,12.61763
2024-11-04 10:01:00,0.0,12.60128
2024-11-04 10:02:00,0.0,12.61784
2024-11-04 10:03:00,0.0,12.60179
2024-11-04 10:04:00,0.0,12.61807
2024-11-04 10:05:00,0.0,12.60207
2024-11-04 10:06:00,0.0,12.61762
2024-11-04 10:07:00,0.0,12.61784
2024-11-04 10:08:00,0.0,12.61795
2024-11-04 10:09:00,0.0,12.61829
2024-11-04 10:10:00,0.0,12.61811
2024-11-04 10:11:00,0.0,12.61816
2024-11-04 10:12:00,0.0,12.61755
2024-11-04 10:13:00,0.0,12.61773
2024-11-04 10:14:00,0.0,12.61803
2024-11-04 10:15:00,0.0,12.61811
2024-11-04 10:16:00,0.0,12.61828
2024-11-04 10:17:00,0.0,12.6182
2024-11-04 10:18:00,0.0,12.61845
2024-11-04 10:19:00,0.0,12.61756
2024-11-04 10:20:00,0.0,12.61811
2024-11-04 10:21:00,0.0,12.6173
2024-11-04 10:22:00,0.0,12.6022
2024-11-04 10:23:00,0.0,12.61852
2024-11-04 10:24:00,0.0,12.61852
2024-11-04 10:25:00,0.0,12.61902
2024-11-04 10:26:00,0.0,12.61847
2024-11-04 10:27:00,0.0,12.61862
2024-11-04 10:28:00,0.0,12.6186
2024-11-04 10:29:00,0.0,12.61919
2024-11-04 10:30:00,0.0,12.61852
2024-11-04 10:31:00,0.0,12.61859
2024-11-04 10:32:00,0.0,12.61861
2024-11-04 10:33:00,0.0,12.61887
2024-11-04 10:34:00,0.0,12.61907
